date_time_(UTC),channel,duration,https://archive.org/details/,text
10/28/2020 13:50,BBCNEWS,7,BBCNEWS_20201028_133000_BBC_News/start/1200,Coronavirus: Vaccine taskforce warning. Bingham: UK vaccine roll-out before Christmas possible\nCoronavirus: Vaccine taskforce warning. 1' vaccines in the final stage of testing
10/28/2020 13:50,MSNBCW,6,MSNBCW_20201028_130000_MSNBC_Live_With_Stephanie_Ruhle/start/3000,"ARMED GROUPS INCREASING TO PROTEST COVID RESTRICTIONS, RACIAL JUSTICE"
10/28/2020 13:51,CNNW,10,CNNW_20201028_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/3060,1-8UU-359-13I3. . CARSHIELD.CUM
10/28/2020 13:51,MSNBCW,10,MSNBCW_20201028_130000_MSNBC_Live_With_Stephanie_Ruhle/start/3060,MI OPEN CARRY BAN CAME AFTER FOILED PLOT TO KIDNAP GOV. WHITMER
10/28/2020 13:52,MSNBCW,8,MSNBCW_20201028_130000_MSNBC_Live_With_Stephanie_Ruhle/start/3120,ARMED 'MILITIA\u2019 GROUPS RISING ACROSS U.S. THIS YEAR
10/28/2020 13:54,BBCNEWS,13,BBCNEWS_20201028_133000_BBC_News/start/1440,EH. NEWS
10/28/2020 13:54,CNNW,10,CNNW_20201028_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/3240,SECOND NIGHT OF UNREST IN PHILADELPHIA. AFTER POLICE SHOOT AND KILL BLACK MAN
10/28/2020 13:56,CNNW,8,CNNW_20201028_130000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/3360,FAMILY OF MAN SHOT SAYS THEY SOUGHT AMBULANCE NOT POLICE. . . . Brynn Gingras OW National Correspondent
10/28/2020 14:00,FOXNEWSW,5,FOXNEWSW_20201028_130000_Americas_Newsroom/start/3600,2ND NIGHT OF UNREST ERUPTS IN PHILADELPHIA
10/28/2020 14:00,MSNBCW,9,MSNBCW_20201028_130000_MSNBC_Live_With_Stephanie_Ruhle/start/3600,ELEOTION SECURITY IN SPOTLIGHT AS VOTERS HEAD TO POLLS\nTRUMP AT ODDS WITH HEALTH OFFICIALS. AS CUVID-19 CASES SUAR
10/28/2020 14:01,MSNBCW,10,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/60,TODAY: BIDEN SPEAKS ON COMBATING CUVID-IQ PANDEMIC
10/28/2020 14:02,CNNW,9,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/120,"NEW CASES, HOSPITALIZATIONS SOAR AS PANDEMIC WORSENS"
10/28/2020 14:03,MSNBCW,6,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/180,TODAY: HARRIS MAKES CAMPAIGN SWING THROUGH ARIZONA
10/28/2020 14:04,FOXNEWSW,5,FOXNEWSW_20201028_130000_Americas_Newsroom/start/3840,L. . I It\u2019s in Your Hands
10/28/2020 14:04,MSNBCW,10,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/240,NEW PULL: BIDEN UP I7 PUINTS IN WISCONSIN & 7 POINTS IN MICHIGAN
10/28/2020 14:05,CNNW,4,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/300,"CASES IN COLORADO HITI'ING ALL-TIME HIGH, HOSPITALIZATIONS RISING"
10/28/2020 14:05,FOXNEWSW,8,FOXNEWSW_20201028_130000_Americas_Newsroom/start/3900,"/ ) 1. TWITTER, GOOGLE, FACEBOOK WEWENEHE.. CHIEFS TO TESTIFY BEFORE SENATE PANEL"
10/28/2020 14:05,MSNBCW,7,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/300,TODAY: BIDEN SPEAKS ON COMBATING CUVID-IQ PANDEMIC
10/28/2020 14:06,CNNW,8,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/360,"CASES IN COLORADO HITI'ING ALL-TIME HIGH, HOSPITALIZATIONS RISING. . Mayor Michael Hancock (D) Denver"
10/28/2020 14:06,FOXNEWSW,5,FOXNEWSW_20201028_130000_Americas_Newsroom/start/3960,". '. > BRET BAIER | ANCHOR, SPECIAL REPORT w; in Yaur Hands. p . ELECTION DAY ."
10/28/2020 14:06,MSNBCW,11,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/360,66.4 MILLION VOTES ALREADY CAST IN PRESIDENTIAL ELECTION
10/28/2020 14:07,CNNW,13,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/420,"CASES IN COLORADO HITIING ALL-TIME HIGH, HOSPITALIZATIONS RISING"
10/28/2020 14:07,MSNBCW,7,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/420,MICHIGAN JUDGE REJECTS OPEN-CARRY BAN AT POLLING PLACES
10/28/2020 14:08,BBCNEWS,14,BBCNEWS_20201028_140000_BBC_News/start/480,Nottinghamshire tier 3 restrictions. Restrictions pushed back until OO.O1 Friday
10/28/2020 14:08,CNNW,9,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/480,"CASES IN COLORADO HITI'ING ALL-TIME HIGH, HOSPITALIZATIONS RISING. . Mayor Michael Hancock (D) Denver"
10/28/2020 14:08,MSNBCW,6,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/480,MICHIGAN OFFICIALS APPEALINO DECISION ALLOWING WEAPONS AT POLL SITES
10/28/2020 14:09,FOXNEWSW,6,FOXNEWSW_20201028_130000_Americas_Newsroom/start/4140,"A CANDIDATES HEAD TO BAITLEGROUND ARIZONA TODAY ' me \""Fm"
10/28/2020 14:09,MSNBCW,8,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/540,LIVE ON MSNBC: MICHIGAN REP. ELISSA SLUTKIN
10/28/2020 14:10,BBCNEWS,10,BBCNEWS_20201028_140000_BBC_News/start/600,Nottinghamshire tier 3 restrictions. Lib Dems and NI Alliance Panv want 'fuur-nations summit'
10/28/2020 14:10,CNNW,5,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/600,OVER 71 MILLION BALLOTS ALREADY CAST; MORE THAN HALF OF 2O16 VOTE
10/28/2020 14:10,MSNBCW,7,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/600,MICHIGAN\u2019S OPEN CARRY LAW IN SPOTLIGHT WITH ELECTION DAY NEARING\nD MICHIGAN. REP' ELISSA SLOTKIN I IIIIMEI] SERVICES COMMITTEE
10/28/2020 14:11,BBCNEWS,11,BBCNEWS_20201028_140000_BBC_News/start/660,l'. . E\ufb02l NEWS
10/28/2020 14:11,FOXNEWSW,5,FOXNEWSW_20201028_130000_Americas_Newsroom/start/4260,TONY BOBULINSKI DETAILS JOE BIDEN' S ALLEGED \u201dFox NEWS. CONNECTION TO SON' S OVERSEAS BUSINESS DEALINGS
10/28/2020 14:12,BBCNEWS,9,BBCNEWS_20201028_140000_BBC_News/start/720,"Coronavirus in Europe. WHO: Europe seeing inlenions rise by one third, deaths by 4O%"
10/28/2020 14:12,CNNW,12,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/720,MORE THAN 75% OF TOTAL 2O16 VOTES HAVE ALREADY BEEN CAST IN NC. . Dianne Gallagher OW National Correspondent
10/28/2020 14:12,MSNBCW,13,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/720,REP. ELISSA SLUTKIN UN ELECTION SECURITY
10/28/2020 14:13,BBCNEWS,8,BBCNEWS_20201028_140000_BBC_News/start/780,Coronavirus in Europe. Robert Koch Instime: 14.964 infections reponed Wednesday in Germany\nCoronavirus in Europe. German Chancellor pushing for reslaurant and bar closures
10/28/2020 14:13,CNNW,8,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/780,HEALTH EXPERTS TO BRIEF BIDEN ON CORONAVIRUS TODAY
10/28/2020 14:14,BBCNEWS,3,BBCNEWS_20201028_140000_BBC_News/start/840,Coronavirus in Europe. In Italy: 21.994 new infections reported Tuesday
10/28/2020 14:14,CNNW,6,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/840,"HEALTH EXPERTS TO BRIEF BIDEN ON CORONAVIRUS TODAY. . Running mate Kamala Harris campaigns in Arizona\nTRUMP, BIDEN MAKE CLOSING ARGUMENTS TO VOTERS"
10/28/2020 14:15,BBCNEWS,12,BBCNEWS_20201028_140000_BBC_News/start/900,Scottish COVid-19 care homes report. Repon \ufb01nds hospital discharges didn't increase outbreaks
10/28/2020 14:15,MSNBCW,5,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/900,BIG TECH UNDER FIRE
10/28/2020 14:16,BBCNEWS,8,BBCNEWS_20201028_140000_BBC_News/start/960,' coronavirus restrictions
10/28/2020 14:19,CNNW,6,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1140,RACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS. . John Harwood OW White House Correspondent\nRACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS
10/28/2020 14:20,CNNW,4,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1200,RACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS
10/28/2020 14:21,BBCNEWS,7,BBCNEWS_20201028_140000_BBC_News/start/1260,Your Questions Answered: COVid vaccine. What are the current statuses of the vaccine trails?
10/28/2020 14:21,CNNW,7,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1260,TRUMP RALLY-GOERS STRANDED AFTER OMAHA RALLY. . John Harwood OW White House Correspondent
10/28/2020 14:22,CNNW,8,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1320,"WH TAKES CREDIT FOR \""ENDING\u201c PANDEMIC DESPITE SPIKING CASES DEATHS. . Dr. Paul Offit FDA Vaccine Approval Advisory Committee\nWH TAKES CREDIT FOR \""ENDING\u201c PANDEMIC DESPITE SPIKING CASES DEATHS. Dr. Paul Offit Dir' of Vaccine Education Ctr., Children's..."
10/28/2020 14:22,MSNBCW,7,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/1320,= MSNBC |.IVE IN WISCONSIN AS STATE SETS RECORD FOR NEW CASES
10/28/2020 14:23,BBCNEWS,11,BBCNEWS_20201028_140000_BBC_News/start/1380,Your Questions Answered: Covid vaccine. How successful will vaccine be if antibodies are diminishing?
10/28/2020 14:23,CNNW,4,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1380,"FAUCI SAYS U.S. WON'T GET BACK TO NORMAL UNTIL LATE 2O21. . Dr. Anthony Fauci Director, National Institute of Allergy and Infectious Diseases\nFAUCI SAYS U.S. WON'T GET BACK TO NORMAL UNTIL LATE 2O21"
10/28/2020 14:24,BBCNEWS,11,BBCNEWS_20201028_140000_BBC_News/start/1440,Your Questions Answered: COVid vaccine. Do you think the vaccine for Covid-19 will end the pandemic?
10/28/2020 14:24,CNNW,12,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1440,FAUCI SAYS U.S. WON'T GET BACK TO NORMAL UNTIL LATE 2O21. . . . Dr. Paul Offit FDA Vaccine Approval Advisory Committee
10/28/2020 14:24,FOXNEWSW,6,FOXNEWSW_20201028_130000_Americas_Newsroom/start/5040,MARTHA MACCALLUM -
10/28/2020 14:25,BBCNEWS,13,BBCNEWS_20201028_140000_BBC_News/start/1500,Your Questions Answered: Covid vaccine. Will full-time carers be classi\ufb01ed as prlori'y for vaccine?
10/28/2020 14:25,CNNW,7,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1500,NEW CASES HOSPITALIZATIONS SOAR AS PANDEMIC WORSENS. . Dr. Paul Offit FDA Vaccine Approval Advisory Committee
10/28/2020 14:25,MSNBCW,13,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/1500,= MSNBC LIVE IN NEW MEXICO WITH CASES UP 11O% IN PAST TWII WEEKS
10/28/2020 14:26,BBCNEWS,9,BBCNEWS_20201028_140000_BBC_News/start/1560,"Your Questions Answered: Covid vaccine. Will any vaccine only cover one particular slrain?\nVaccine centre, London School of Hygiene 8: Tropical Medicine"
10/28/2020 14:26,CNNW,12,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1560,"TRUMP TO WOMEN: \""WE'RE GE1T|NG YOUR HUSBANDS BACK TO WORK\u201c"
10/28/2020 14:28,BBCNEWS,12,BBCNEWS_20201028_140000_BBC_News/start/1680,Your Questions Answered: Covid vaccine. Are there plans to make the vaccine mandatory?
10/28/2020 14:29,BBCNEWS,11,BBCNEWS_20201028_140000_BBC_News/start/1740,Your Questions Answered: Covid vaccine. What happens if we don't get a vaccine for Covid-1 9?
10/28/2020 14:29,MSNBCW,9,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/1740,CARSHIELD. CUM
10/28/2020 14:30,BBCNEWS,12,BBCNEWS_20201028_140000_BBC_News/start/1800,"Your Questions Answered: Covid vaccine. If we achieve a vaccine, would we share i( with other countries?"
10/28/2020 14:30,CNNW,12,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1800,"2. National Association of Realtors. 3. Brookfield Properties Group, LLC (Including Aggregated Contributions). . Financial disclosures are available at sfethicsorg"
10/28/2020 14:30,MSNBCW,6,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/1800,THE SCRAMBLE FUR CONTROL OF THE SENATE
10/28/2020 14:31,MSNBCW,9,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/1860,A LOOK AT THE TOP 5 RACES THAT COULO DETERMINE SENATE CONTROI.
10/28/2020 14:32,CNNW,13,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1920,"TRUMP TO WOMEN: \""WE'RE GE1T|NG YOUR HUSBANDS BACK TO WORK\u201c"
10/28/2020 14:32,MSNBCW,5,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/1920,OOOK POLITICAL REPORT PREDICTS DEMS TO GAIN 2-7 SENATE SEATS
10/28/2020 14:33,BBCNEWS,7,BBCNEWS_20201028_140000_BBC_News/start/1980,BREAKING
10/28/2020 14:33,CNNW,8,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/1980,RACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS. . Julie Hirschfeld Davis CJ\\l\\I Political Analyst
10/28/2020 14:33,FOXNEWSW,4,FOXNEWSW_20201028_130000_Americas_Newsroom/start/5580,xm-_. . PAGOVERNOR DEPlOYS NATIONALGUARDTO PHILADELPHIA m
10/28/2020 14:33,MSNBCW,12,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/1980,"TIGHT SENATE RACES FUR GUP INCUMBENTS IN I\ufb02WA, MAINE, & NORTH CAROLINA"
10/28/2020 14:34,BBCNEWS,8,BBCNEWS_20201028_140000_BBC_News/start/2040,Channel migrant deaths. Four family members have been named
10/28/2020 14:34,CNNW,8,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2040,"RACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS. . Ron Brownstein Senior Editor, The Atlantic\nRACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS"
10/28/2020 14:35,CNNW,10,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2100,RACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS. . . . Ron Brownstein CJ\\J\\I Senior Political Analyst
10/28/2020 14:35,MSNBCW,9,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/2100,A [GUN AT THE TOP 5 RACES THAT COULD DETERMINE SENATE CONTROL
10/28/2020 14:36,BBCNEWS,11,BBCNEWS_20201028_140000_BBC_News/start/2160,Migrant Channel deaths
10/28/2020 14:36,CNNW,6,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2160,"RACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS. . . . Ron Brownstein Senior Editor, The Atlantic"
10/28/2020 14:36,FOXNEWSW,3,FOXNEWSW_20201028_130000_Americas_Newsroom/start/5760,"DOW WATCH. . 26,743.96"
10/28/2020 14:37,CNNW,10,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2220,RACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS. . Ron Brownstein OW Senior Political Analyst
10/28/2020 14:37,FOXNEWSW,9,FOXNEWSW_20201028_130000_Americas_Newsroom/start/5820,"ITALY PROTESTS TU_RN VIOLENT \"" \u00e9?\""\u00a7\u00a7\""3\""\u00a75"
10/28/2020 14:38,CNNW,6,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2280,RACE TO FINISH LINE AS CAMPAIGNS FIGHT FOR LAST-MINUTE HOLDOUTS. . Julie Hirschfeld Davis OW Political Analyst
10/28/2020 14:38,MSNBCW,6,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/2280,NBC: USPS [IN-TIME DELIVERY RATES FALL ACROSS MAJOR CITIES
10/28/2020 14:39,MSNBCW,9,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/2340,TWO GRAND JURORS IN BREONNA TAYLOR CASE RESPOND TO STATE AG
10/28/2020 14:40,MSNBCW,13,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/2400,Call to Speak with a Licensed Insurance Agent
10/28/2020 14:41,MSNBCW,8,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/2460,Pcu \u201dIII In. A 8OO- 983- 1. MEDICARE BENEFITS HOTLINE
10/28/2020 14:42,CNNW,5,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2520,Norton LifeLock'
10/28/2020 14:42,FOXNEWSW,7,FOXNEWSW_20201028_130000_Americas_Newsroom/start/6120,Do you want more from Medlmre? (all u llcensed Human!) sales agent\u2019. . _1- 877\u2014 I248\u2014 9O68. . Humana.. . HumunuMedicuve.com
10/28/2020 14:44,CNNW,3,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2640,AMERICAN DETAINED IN BELARUS RELEASED AFTER 3 MONTHS. . Vitali Shkliarov was visiting family & friends when he was arrested
10/28/2020 14:44,MSNBCW,5,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/2640,"CEOS OF FACEBOOK, TWITTER, & GOOGLE TESTIFY BEFORE SENATORS"
10/28/2020 14:45,BBCNEWS,13,BBCNEWS_20201028_140000_BBC_News/start/2700,"Coronavirus second wave warning. Leaked SAGE projection: 25,OOO in hospi'al by end of November"
10/28/2020 14:46,BBCNEWS,8,BBCNEWS_20201028_140000_BBC_News/start/2760,Coronavirus second wave warning. Reports 'ha' second wave could be more deadly
10/28/2020 14:46,CNNW,8,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2760,HURRICANE EXPECTED TO MAKE LANDFALL AS CAT 2 THIS AFI'ERNOON. . Chad Myers ams Meteorologist
10/28/2020 14:46,FOXNEWSW,5,FOXNEWSW_20201028_130000_Americas_Newsroom/start/6360,"DOW WATCH. . 26,693.76. . > CHARLES PAYNE | HOST, \""MAKING MONEY\"" '"
10/28/2020 14:47,BBCNEWS,3,BBCNEWS_20201028_140000_BBC_News/start/2820,"Coronavirus second wave warning. Leaked SAGE projection: 25,OOO in hospital by end of November"
10/28/2020 14:47,CNNW,6,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2820,DODGERS WIN WORLD SERIES; STAR EXITS GAME DUE TO COVID\nHURRICANE EXPECTED TO MAKE LANDFALL AS CAT 2 THIS AFI'ERNOON
10/28/2020 14:48,MSNBCW,7,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/2880,.iINBC NEWS. ELLISON BARBER I CORRESPONDENT
10/28/2020 14:49,BBCNEWS,6,BBCNEWS_20201028_140000_BBC_News/start/2940,Esse Khanzadeh
10/28/2020 14:49,MSNBCW,11,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/2940,A LOOK AT THE TRUMP CAMPAIGN'S EFFORTS TU SWAT VENEZUELAN-AMERIBANS
10/28/2020 14:53,BBCNEWS,6,BBCNEWS_20201028_140000_BBC_News/start/3180,"Christmas toys. List includes Barbie, Peppa Pig and Paw Control\nChristmas toys. List is independent of toy manufacturers and makers"
10/28/2020 14:53,CNNW,9,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/3180,DODGERS WIN WORLD SERIES; STAR EXITS GAME DUE TO COVID
10/28/2020 14:54,BBCNEWS,10,BBCNEWS_20201028_140000_BBC_News/start/3240,Christmas toys. Chosen by a panel of mailers and industry experts
10/28/2020 14:54,CNNW,3,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/3240,DODGERS WIN WORLD SERIES' STAR EXITS GAME DUE TO COVID. . L.A. tops Tampa Bay in Game 6 for first World Series title since 1988
10/28/2020 14:54,MSNBCW,5,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/3240,WAPO: MAR-A-LAGO CHARGED GOVERNMENT $3 PER GLASS OF WATER
10/28/2020 14:55,BBCNEWS,5,BBCNEWS_20201028_140000_BBC_News/start/3300,Christmas toys. Announcement moved forward from November due to pandemic
10/28/2020 14:55,CNNW,6,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/3300,DODGERS WIN WORLD SERIES; STAR EXITS GAME DUE TO COVID
10/28/2020 14:55,MSNBCW,6,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/3300,WAPO: TRUMP PROPERTIES BILLED TAXPAYERS MILLIONS
10/28/2020 14:56,MSNBCW,7,MSNBCW_20201028_140000_MSNBC_Live_With_Hallie_Jackson/start/3360,DAVID FAHRENTHOLD S33\ufb01$\ufb02\u00b0\ufb01\u00a3$$mm
10/28/2020 14:57,BBCNEWS,6,BBCNEWS_20201028_140000_BBC_News/start/3420,Christmas toys. DreamToys list is predictive list of popular purchases
10/28/2020 14:58,BBCNEWS,5,BBCNEWS_20201028_140000_BBC_News/start/3480,Wednesday 1
10/28/2020 15:00,CNNW,6,CNNW_20201028_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/3600,2O2O EARLY VOTE NOW HALF OF TOTAL 2O16 TURNOUT\nJohn King. . @JohnKingCNN
10/28/2020 15:00,FOXNEWSW,9,FOXNEWSW_20201028_130000_Americas_Newsroom/start/7200,> JACK DORSEY | TWITTER CEO
10/28/2020 15:01,CNNW,13,CNNW_20201028_150000_CNN_Newsroom/start/60,"U.S. NOW AVERAGING NEARLY 72,OOO COVID-19 CASES PER DAY"
10/28/2020 15:01,FOXNEWSW,3,FOXNEWSW_20201028_130000_Americas_Newsroom/start/7260,"GOOGLE, TWITER & FACEBOOK HEADS TESTIFY BEFORE \""\u20195 in Your Hands. SENATE COMMERCE COMMITI'EE OVER PERCEIVED BIAS"
10/28/2020 15:02,CNNW,8,CNNW_20201028_150000_CNN_Newsroom/start/120,TRUMP TRAILING WITH ONLY SIX DAYS LEFI' IN CAMPAIGN
10/28/2020 15:02,FOXNEWSW,8,FOXNEWSW_20201028_130000_Americas_Newsroom/start/7320,"GOOGLE, TWITER & FACEBOOK HEADS TESTIFY BEFORE Vrox NEWS. SENATE COMMERCE COMMITI'EE OVER PERCEIVED BIAS"
10/28/2020 15:02,MSNBCW,6,MSNBCW_20201028_150000_MSNBC_Live_With_Craig_Melvin/start/120,TODAY: TRUMP MAKES CAMPAIGN SWING THROUGH ARIZONA
10/28/2020 15:03,BBCNEWS,7,BBCNEWS_20201028_140000_BBC_News/start/3780,Migrant Channel deaths named. Family of migran's died crossing the Channel on Tuesday
10/28/2020 15:03,CNNW,13,CNNW_20201028_150000_CNN_Newsroom/start/180,CANDIDATES FLOOD BAITLEGROUNDS IN FINAL DAYS OF 2O2O ELECTION
10/28/2020 15:04,BBCNEWS,6,BBCNEWS_20201028_140000_BBC_News/start/3840,Migrant Channel deaths. Patents named as Rasoul Iran-Nejad and Shiva Mohammad Panahi
10/28/2020 15:04,CNNW,8,CNNW_20201028_150000_CNN_Newsroom/start/240,CANDIDATES FLOOD BATI'LEGROUNDS IN FINAL DAYS OF 2O2O ELECTION. . Miguel Marquez CJ\\I\\I National Correspondent
10/28/2020 15:05,BBCNEWS,5,BBCNEWS_20201028_140000_BBC_News/start/3900,Migrant Channel deaths. . Family were from (he Kurdish city ofSardasht in western Iran
10/28/2020 15:05,CNNW,14,CNNW_20201028_150000_CNN_Newsroom/start/300,CANDIDATES FLOOD BATI'LEGROUNDS IN FINAL DAYS OF 2O2O ELECTION. . . . Drew Griffin CJ\\I\\I Correspondent
10/28/2020 15:05,FOXNEWSW,6,FOXNEWSW_20201028_130000_Americas_Newsroom/start/7500,PRESIDENT TRUMP HEADS TO BATILEGROUND AZ TODAY
10/28/2020 15:06,BBCNEWS,8,BBCNEWS_20201028_140000_BBC_News/start/3960,Migrant Channel deaths. Two adults aged 35 have baen named
10/28/2020 15:06,CNNW,10,CNNW_20201028_150000_CNN_Newsroom/start/360,2O2O EARLY VOTE NOW HALF OF TOTAL 2O16 TURNOUT
10/28/2020 15:06,MSNBCW,6,MSNBCW_20201028_150000_MSNBC_Live_With_Craig_Melvin/start/360,BIDEN TO CAMPAIGN IN CRUCIAL MIDWESTERN STATES LATER THIS WEEK
10/28/2020 15:07,BBCNEWS,5,BBCNEWS_20201028_140000_BBC_News/start/4020,BBC Rama 4 Today
10/28/2020 15:09,CNNW,9,CNNW_20201028_150000_CNN_Newsroom/start/540,2O2O EARLY VOTE NOW HALF OF TOTAL 2O16 TURNOUT. . . . Jessica Huseman cw Analyst
10/28/2020 15:10,CNNW,4,CNNW_20201028_150000_CNN_Newsroom/start/600,"PENNSYLVANIA GOV: \""DON'T WAIT \"" HAND DELIVER YOUR BALLOT. . GOV. Tom Wolf (D) Pennsylvania"
10/28/2020 15:11,CNNW,7,CNNW_20201028_150000_CNN_Newsroom/start/660,"PENNSYLVANIA GOV: \""DON'T WAIT \"" HAND DELIVER YOUR BALLOT. . Jessica Huseman Reporter, ProPublica"
10/28/2020 15:11,FOXNEWSW,7,FOXNEWSW_20201028_130000_Americas_Newsroom/start/7860,"BOBULINSKI: BIDEN' S DENIALS OF INVOLVEMENT Ws mvour Hands. IN SON' S BUSINESS DEALINGS \""A BLATANT LIE\"" W. m"
10/28/2020 15:11,MSNBCW,9,MSNBCW_20201028_150000_MSNBC_Live_With_Craig_Melvin/start/660,#NAME?
