date_time_(UTC),channel,duration,https://archive.org/details/,text
10/22/2020 1:29,CNNW,7,CNNW_20201022_010000_Cuomo_Prime_Time/start/1740,"NEXT: NEW CDC GUIDANCE ON BEING IN. \""CLOSE CONTACT\"" AS CORONAVIRUS CASES SURGE"
10/22/2020 1:30,BBCNEWS,9,BBCNEWS_20201022_010000_BBC_News/start/1800,| FBI election investigation
10/22/2020 1:33,CNNW,6,CNNW_20201022_010000_Cuomo_Prime_Time/start/1980,MAYOR LONDON BREED
10/22/2020 1:33,MSNBCW,7,MSNBCW_20201022_010000_The_Rachel_Maddow_Show/start/1980,DEM SENATORS TO BOYCOTT VOTE ON SUPREME COURT NOMINEE TOMORROW
10/22/2020 1:34,CNNW,9,CNNW_20201022_010000_Cuomo_Prime_Time/start/2040,"CDC REVISES DEFINITION OF CLOSE CONTACT WITH COVID-19. SUFFERERS TO INCLUDE MULTIPLE, BRIEF EXPOSURES"
10/22/2020 1:35,FOXNEWSW,5,FOXNEWSW_20201022_010000_Hannity/start/2100,SEN RON JOHNSON (R- WI). SENATE HOMELAND SECURITY COMMITTEE CHAIRMA
10/22/2020 1:36,MSNBCW,11,MSNBCW_20201022_010000_The_Rachel_Maddow_Show/start/2160,SCHUMER: REPUBLICANS ARE \u201cBREAKING LONGSTANDING. COMMITTEE RULES TO SET TOMORROW\u2019S VOTE\u201d
10/22/2020 1:37,MSNBCW,5,MSNBCW_20201022_010000_The_Rachel_Maddow_Show/start/2220,DEM SENATORS TO BOYCOTT VOTE ON SUPREME COURT NOMINEE TOMORROW
10/22/2020 1:38,CNNW,5,CNNW_20201022_010000_Cuomo_Prime_Time/start/2280,"CDC REVISES DEFINITION OF CLOSE CONTACT WITH COVID-19. SUFFERERS TO INCLUDE MULTIPLE, BRIEF EXPOSURES\nNEXT: THE WIZARD OF ODDS ON CONGRESS FACING VOTERS"
10/22/2020 1:39,BBCNEWS,5,BBCNEWS_20201022_013000_Wednesday_in_Parliament/start/540,Shadow Health 84 Social Care Setretary. -
10/22/2020 1:41,BBCNEWS,8,BBCNEWS_20201022_013000_Wednesday_in_Parliament/start/660,"Lab, Shef\ufb01eld Sou'h East"
10/22/2020 1:44,CNNW,10,CNNW_20201022_010000_Cuomo_Prime_Time/start/2640,HOW THE 2O2O ELECTION COULD AFFECT THE CONTROL OF CONGRESS
10/22/2020 1:45,MSNBCW,5,MSNBCW_20201022_010000_The_Rachel_Maddow_Show/start/2700,CASES AND DEATHS CONTINUE TO RISE ACROSS THE US.
10/22/2020 1:46,MSNBCW,8,MSNBCW_20201022_010000_The_Rachel_Maddow_Show/start/2760,FARGO MAYOR ISSUES MASK MANDATE AS CASES SPIKE
10/22/2020 1:47,MSNBCW,12,MSNBCW_20201022_010000_The_Rachel_Maddow_Show/start/2820,"FARGO, ND MAYOR FIRST TO ISSUE MASK MANDATE IN THE STATE"
10/22/2020 1:48,MSNBCW,5,MSNBCW_20201022_010000_The_Rachel_Maddow_Show/start/2880,"DR. TIM MAHONEY l (D) MAYOR OF FARGO, ND"
10/22/2020 1:49,MSNBCW,8,MSNBCW_20201022_010000_The_Rachel_Maddow_Show/start/2940,"CASES SURGE, STRAINING NORTH DAKOTA HOSPITALS"
10/22/2020 1:53,FOXNEWSW,10,FOXNEWSW_20201022_010000_Hannity/start/3180,BIDEN STILL TRYING TO HIDE HIS EXTREME AGENDA. I
10/22/2020 1:54,CNNW,14,CNNW_20201022_010000_Cuomo_Prime_Time/start/3240,OBAMA DELIVERS BLISTERING REBUKE OF TRUMP AT PA RALLY
10/22/2020 2:01,FOXNEWSW,5,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/60,LAURA INGRAHAM\nNEW DETAILS ON FBI INVESTIGATION INTO. HUNTER BIDEN'S PURPORTED LAPTOP
10/22/2020 2:02,BBCNEWS,4,BBCNEWS_20201022_020000_BBC_News/start/120,US election interference. FBI: Russia and Ivan tried to meddle with 2O2O election
10/22/2020 2:02,FOXNEWSW,11,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/120,I OBAMA'S BROKEN PROMISES. . \\ \u2019 lThe ANGLE A
10/22/2020 2:03,BBCNEWS,6,BBCNEWS_20201022_020000_BBC_News/start/180,"US election interference. FBI: Iran sent \""spoofed\"" emails designed to intimidate voters\nUS election interference. FBI: Russia and Ivan tried to meddle with 2O2O election"
10/22/2020 2:03,MSNBCW,12,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/180,FEDS SAY RUSSIA & IRAN ARE INTERFERING IN US. ELECTION
10/22/2020 2:04,MSNBCW,6,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/240,EARLY VOTING UP 248% FROM THIS TIME IN 2O16 CAMPAIGN
10/22/2020 2:05,BBCNEWS,5,BBCNEWS_20201022_020000_BBC_News/start/300,US election interference. FBI: Russia and Ivan vied to meddle with 2O2O election
10/22/2020 2:05,CNNW,8,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/300,OBAMA'S BLISTERING TAKEDOWN OF TRUMP
10/22/2020 2:06,BBCNEWS,7,BBCNEWS_20201022_020000_BBC_News/start/360,"US election interference. FBI: Iran sent \""spoofed\"" emails designed to intimidate voters"
10/22/2020 2:06,MSNBCW,8,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/360,"OBAMA DELIVERS SCATHING REBUKE OF TRUMP IN PHILADELPHIA\nOBAMA BLASTS TRUMP OVER HIS \""SECREI' CHINESE BANK ACCOUNT\"
10/22/2020 2:07,BBCNEWS,5,BBCNEWS_20201022_020000_BBC_News/start/420,US election interference. FBI: Voter registration inionnation obtained by Russia and Iran
10/22/2020 2:07,FOXNEWSW,5,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/420,NEW DETAILS ON FBI INVESTIGATION INTO. HUNTER BIDEN'S PURPORTED LAPTOP. . .The ANGLE II
10/22/2020 2:08,BBCNEWS,10,BBCNEWS_20201022_020000_BBC_News/start/480,"US election interference. FBI: Iran sent \""spoofed\"" emails designed to intimidate voters"
10/22/2020 2:08,CNNW,6,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/480,"FEDS, IN HASTILY-CALLED PRESS CONFERENCE, SAY. RUSSIA AND IRAN HAVE INTERFERED WITH OUR ELECTION"
10/22/2020 2:08,MSNBCW,7,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/480,"OBAMA DELIVERS SCATHING REBUKE OF TRUMP IN PHILADELPHIA\nOBAMA RESPONDS TO TRUMP'S TRAVEL COMPLAINTS: \""POOR GUY\"
10/22/2020 2:09,BBCNEWS,12,BBCNEWS_20201022_020000_BBC_News/start/540,Obama campaigns for Biden. Obama campaigned for Democrats in Philadelphia
10/22/2020 2:10,BBCNEWS,7,BBCNEWS_20201022_020000_BBC_News/start/600,"Obama campaigns for Biden. Wilh 2O elecloral college votes, Pennsylvania is among biggest prizes"
10/22/2020 2:10,CNNW,13,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/600,OBAMA HITS THE CAMPAIGN TRAIL IN THE FINAL DAYS OF THE RACE
10/22/2020 2:10,MSNBCW,13,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/600,"OBAMA: TRUMP ADMIN \""COMPLETELY SCREWED UP\"" COVID RESPONSE"
10/22/2020 2:11,BBCNEWS,8,BBCNEWS_20201022_020000_BBC_News/start/660,Brexit talks. . Negotiations to resume on Thursday as 'deal' within reach
10/22/2020 2:11,MSNBCW,8,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/660,OBAMA DELIVERS SCATHING REBUKE OF TRUMP IN PHILADELPHIA
10/22/2020 2:12,CNNW,13,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/720,"MORE THAN 221,OOO AMERICANS ARE DEAD AND THE PRESIDENT. SAYS HE WOULDN'T CHANGE MUCH ABOUT HIS COVID RESPONSE"
10/22/2020 2:12,MSNBCW,12,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/720,"OBAMA DEFENDS BIDEN, HITS TRUMP IN FIRST CAMPAIGN WENTS"
10/22/2020 2:13,MSNBCW,6,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/780,BIDEN LEADS TRUMP BY 9 POINTS IN NEW NATIONAL POLL
10/22/2020 2:14,BBCNEWS,6,BBCNEWS_20201022_020000_BBC_News/start/840,EEII NEWS
10/22/2020 2:14,MSNBCW,9,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/840,"OBAMA DEFENDS BIDEN, HITS TRUMP IN FIRST CAMPAIGN WENTS"
10/22/2020 2:15,CNNW,3,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/900,"FEDS, IN HASTILY-CALLED PRESS CONFERENCE, SAY. RUSSIA AND IRAN HAVE INTERFERED WITH OUR ELECTION"
10/22/2020 2:16,MSNBCW,8,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/960,OBAMA DELIVERS SCATHING REBUKE OF TRUMP IN PHILADELPHIA
10/22/2020 2:17,BBCNEWS,6,BBCNEWS_20201022_020000_BBC_News/start/1020,US election interference. FBI: Russia and Ivan tried m meddle with 2O2O election\nUS election interference. FBI: Voter registration inionnation absained by Russia and Iran
10/22/2020 2:19,BBCNEWS,6,BBCNEWS_20201022_020000_BBC_News/start/1140,US election interference. FBI: Voter registration inionnation absained by Russia and Iran
10/22/2020 2:19,FOXNEWSW,4,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/1140,LAPTOP CONNECTED TO HUNTER BIDEN. LINKED TO FBI MONEY LAUNDERING PROBE. l
10/22/2020 2:20,CNNW,10,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/1200,1/15.. . Evan P\u00e9rez I (IN Senior Justice Correspondent
10/22/2020 2:21,CNNW,5,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/1260,DNI RATCLIFFE SAYS IRAN POSING AS THE FAR-RIGHT GROUP. PROUD BOYS TO SEND INTIMIDATING EMAILS TO VOTERS
10/22/2020 2:23,MSNBCW,11,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/1380,nnnnl 9. PENNSYLVANIA
10/22/2020 2:24,BBCNEWS,5,BBCNEWS_20201022_020000_BBC_News/start/1440,Twitching for votes. She went on gaming platform 'O urge young people m vote
10/22/2020 2:24,MSNBCW,5,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/1440,"OBAMA: BIDEN WILL \""RESTORE OUR STANDING IN THE WORLD\"
10/22/2020 2:25,BBCNEWS,10,BBCNEWS_20201022_020000_BBC_News/start/1500,Twitching for votes. She went on gaming platform m urge young people to vote\nTwitching for votes. Congresswoman Alexandria Ocasio-Curtez plays game Among Us
10/22/2020 2:25,CNNW,11,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/1500,FEDS SAY RUSSIA AND IRAN INTERFERING IN PRESIDENTIAL ELECTION
10/22/2020 2:25,MSNBCW,8,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/1500,"OBAMA DELIVERS SCATHING REBUKE OF TRUMP IN PHILADELPHIA\nOBAMA: BIDEN WILL \""RESTORE OUR STANDING IN THE WORLD\"
10/22/2020 2:26,CNNW,4,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/1560,"FEDS, IN HASTILY-CALLED PRESS CONFERENCE, SAY. RUSSIA AND IRAN HAVE INTERFERED WITH OUR ELECTION"
10/22/2020 2:27,MSNBCW,4,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/1620,"DNI RATCLIFFE: RUSSIA, IRAN OBTAINED VOTER. DATA IN U.S. ELECTION INTERFERENCE CAMPAIGN"
10/22/2020 2:29,FOXNEWSW,7,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/1740,SEENAND / A. . U \\WEEN. . THE LEFT PUSHES LOCKDOWN POLICIES I if??? '77
10/22/2020 2:30,BBCNEWS,12,BBCNEWS_20201022_020000_BBC_News/start/1800,1 FBI election investigation
10/22/2020 2:30,MSNBCW,4,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/1800,FEDS SAY RUSSIA & IRAN HAVE INTERFERED IN US. ELECTION
10/22/2020 2:31,CNNW,6,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/1860,"OBAMA DELIVERS A BLISTERING REBUKE OF TRUMP, PRAISE. FOR BIDEN, IN HIS RETURN TO THE CAMPAIGN TRAIL"
10/22/2020 2:32,CNNW,6,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/1920,"Jay Carney I Former Obama White House Press Secretary\nOBAMA DELIVERS A BLISTERING REBUKE OF TRUMP, PRAISE. FOR BIDEN, IN HIS RETURN TO THE CAMPAIGN TRAIL"
10/22/2020 2:33,CNNW,12,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/1980,OBAMA: TRUMP IS 'INCAPABLE OF TAKING THE JOB SERIOUSLY'
10/22/2020 2:34,CNNW,9,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/2040,"OBAMA DELIVERS A BLISTERING REBUKE OF TRUMP,. PRAISES BIDEN, IN HIS RETURN TO THE CAMPAIGN TRAIL"
10/22/2020 2:35,FOXNEWSW,5,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/2100,ReliefFactor.com 8OO-5OO-8384 /
10/22/2020 2:36,CNNW,6,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/2160,OBAMA: WE'VE GOT TO VOTE LIKE NEVER BEFORE 8: LEAVE NO DOUBT
10/22/2020 2:37,MSNBCW,8,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/2220,"FBI DIRECTOR: \""YOU SHOULD BE CONFIDENT THAT YOUR VOTE COUNTS\""\nDNI RATCLIFFE: RUSSIA, IRAN OBTAINED VOTER. DATA IN U.S. ELECTION INTERFERENCE CAMPAIGN"
10/22/2020 2:38,MSNBCW,4,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/2280,FEDS SAY RUSSIA & IRAN ARE INTERFERING IN US. ELECTION
10/22/2020 2:39,MSNBCW,6,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/2340,SCHIFF: IT'S VERY DIFFICULT TO RELY ON. WHAT DIRECTOR RATCLIFFE HAD TO SAY TONIGHT
10/22/2020 2:41,FOXNEWSW,11,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/2460,HUNTER BIDEN'S FORMER BUSINESS ASSOCIATE WHO. FLIPPED ON HIM NOW IN FEAR FOR HIS LIFE
10/22/2020 2:42,CNNW,11,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/2520,"OBAMA DELIVERS A BLISTERING REBUKE OF TRUMP,. PRAISES BIDEN, IN HIS RETURN TO THE CAMPAIGN TRAIL"
10/22/2020 2:43,CNNW,5,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/2580,OBAMA: TRUMP IS 'INCAPABLE OF TAKING THE JOB SERIOUSLY'. . John HarWOOd CJ\\N White House Correspondent
10/22/2020 2:44,CNNW,5,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/2640,"OBAMA DELIVERS A BLISTERING REBUKE OF TRUMP,. PRAISES BIDEN, IN HIS RETURN TO THE CAMPAIGN TRAIL\nOBAMA: WE'VE GOT TO VOTE LIKE NEVER BEFORE 8: LEAVE NO DOUBT"
10/22/2020 2:45,CNNW,12,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/2700,"OBAMA DELIVERS A BLISTERING REBUKE OF TRUMP,. PRAISES BIDEN, IN HIS RETURN TO THE CAMPAIGN TRAIL"
10/22/2020 2:46,MSNBCW,4,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/2760,OBAMA MEETS WITH BLACK MALE VOTERS IN PHILADELPHIA
10/22/2020 2:47,MSNBCW,6,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/2820,"PA STATE REP. ASKS OBAMA: \""WHAT STILL GIVES YOU HOPE?\"
10/22/2020 2:48,MSNBCW,8,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/2880,"STATE REP. MALCOLM KENYATTA (D) PENNSYLVANIA\nPA STATE REP. ASKS OBAMA: \""WHAT STILL GIVES YOU HOPE?\"
10/22/2020 2:49,FOXNEWSW,8,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/2940,SCAN is for people with Medicare
10/22/2020 2:50,MSNBCW,13,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/3000,OBAMA MEETS WITH BLACK MALE VOTERS IN PHILADELPHIA
10/22/2020 2:51,FOXNEWSW,9,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/3060,HUNTER BIDEN'S FORMER BUSINESS ASSOCIATE WHO. FLIPPED ON HIM IN PRISON IN FEAR FOR HIS LIFE
10/22/2020 2:52,CNNW,8,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/3120,GROWING LIST OF TOP REPUBLICANS SAY THEY. WON'T VOTE FOR TRUMP; OTHERS ENDORSE BIDEN
10/22/2020 2:53,CNNW,5,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/3180,FORMER RNC CHAIR MICHAEL STEELE PUBLICLY. ENDORSES JOE BIDEN FOR PRESIDENT
10/22/2020 2:53,FOXNEWSW,6,FOXNEWSW_20201022_020000_The_Ingraham_Angle/start/3180,WHY WOULD FORMER HUNTER BIDEN. ASSOCIATE FEAR FOR HIS !.IFE?
10/22/2020 2:55,CNNW,6,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/3300,FINAL PRESIDENTIAL DEBATE T7\u00b0EIT\u00b0RR\u00b0W\nFORMER RNC CHAIR MICHAEL STEEL JOINS GROWING LIST. OF TOP REPUBLICANS REFUSING TO VOTE FOR TRUMP
10/22/2020 2:56,CNNW,5,CNNW_20201022_020000_CNN_Tonight_with_Don_Lemon/start/3360,FORMER RNC CHAIR MICHAEL STEEL JOINS GROWING LIST. OF TOP REPUBLICANS REFUSING TO VOTE FOR TRUMP
10/22/2020 2:57,MSNBCW,7,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/3420,"PO CA5 O5. TRYMAINE LEE ..,N?O AJE'QMI"
10/22/2020 2:58,MSNBCW,10,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/3480,BLACK VOTER TURNOUT DROPPED IN 2O16 FROM 2O12
10/22/2020 3:00,MSNBCW,8,MSNBCW_20201022_020000_The_Last_Word_With_Lawrence_ODonnell/start/3600,OBAMA URGES BLACK VOTERS TO CAST BALLOTS IN RECORD NUMBERS
10/22/2020 3:01,CNNW,5,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/60,Federated Indians ofGraton Ranchen'a. . Pedenga. Band of Luiseno Indians
10/22/2020 3:01,MSNBCW,11,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/60,OBAMA DELIVERS BLISTERING ATTACK ON TRUMP
10/22/2020 3:02,BBCNEWS,7,BBCNEWS_20201022_030000_BBC_News/start/120,"US election interference. FBI: Russia and Iran tried to meddle with 2O2O election\nUS election interference. FBI: Iran sent \""spoofed\"" emails designed to intimidate voters"
10/22/2020 3:02,CNNW,7,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/120,FEDS SAY RUSSIA AND IRAN INTERFERING IN PRESIDENTIAL ELECTION
10/22/2020 3:02,FOXNEWSW,8,FOXNEWSW_20201022_030000_Fox_News_at_Night_With_Shannon_Bream/start/120,"WAI\u2019U, NHL. . ' \u201c iiil\ufb02hin N '"
10/22/2020 3:03,BBCNEWS,7,BBCNEWS_20201022_030000_BBC_News/start/180,US election interference. FBI: Voter registration information obtained by Russia and Iran
10/22/2020 3:03,CNNW,10,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/180,DNI RATCLIFFE: IRAN POSING AS THE FAR-RIGHT GROUP. PROUD BOYS TO SEND INTIMIDATING EMAILS TO VOTERS
10/22/2020 3:03,MSNBCW,8,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/180,TRUMP'S CLAIMED U.S. IS ROUNDING COVID-19 TURN FOR 48 DAYS
10/22/2020 3:04,BBCNEWS,4,BBCNEWS_20201022_030000_BBC_News/start/240,US election interference. FBI: Russia and Iran tried to meddle with 2O2O eleuion
10/22/2020 3:04,MSNBCW,6,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/240,FEDS WARN IRAN & RUSSIA TRYING TO MEDDLE IN ELECTION
10/22/2020 3:05,CNNW,7,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/300,FEDS SAY RUSSIA AND IRAN INTERFERING IN PRESIDENTIAL ELECTION
10/22/2020 3:06,BBCNEWS,9,BBCNEWS_20201022_030000_BBC_News/start/360,US election interference. FBI: Voter registration information obtained by Russia and Iran
10/22/2020 3:06,CNNW,13,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/360,DNI RATCLIFFE: IRAN POSING AS THE FAR-RIGHT GROUP. PROUD BOYS TO SEND INTIMIDATING EMAILS TO VOTERS
10/22/2020 3:07,BBCNEWS,4,BBCNEWS_20201022_030000_BBC_News/start/420,US election interference. FBI: Russia and Iran tried to meddle with 2O2O election
10/22/2020 3:07,CNNW,8,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/420,FEDS SAY RUSSIA AND IRAN INTERFERING IN PRESIDENTIAL ELECTION
10/22/2020 3:08,CNNW,11,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/480,FEDS SAY RUSSIA AND IRAN INTERFERING IN PRESIDENTIAL ELECTION. . Miles Taylor CI\\I\\I Contributor
10/22/2020 3:08,MSNBCW,5,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/480,OBAMA STUMPS FOR BIDEN & TRUMP HOLDS ANOTHER PACKED RALLY
10/22/2020 3:09,BBCNEWS,6,BBCNEWS_20201022_030000_BBC_News/start/540,Obama campaigns for Biden. Obama participaked in campaign events in Pennsylvania
10/22/2020 3:09,CNNW,7,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/540,FEDS SAY RUSSIA AND IRAN INTERFERING IN PRESIDENTIAL ELECTION
10/22/2020 3:09,FOXNEWSW,5,FOXNEWSW_20201022_030000_Fox_News_at_Night_With_Shannon_Bream/start/540,SE1T|NG THE STAGE. L HUNTER BIDEN MAY COME UP AT DEBATE TOMORROW 7
10/22/2020 3:09,MSNBCW,9,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/540,22 HOURS UNTIL FINAL PRESIDENTIAL DEBATE
10/22/2020 3:10,BBCNEWS,14,BBCNEWS_20201022_030000_BBC_News/start/600,"Obama campaigns for Biden. With 2O electoral college votes, Pennsylvania is among biggest prizes"
10/22/2020 3:10,CNNW,10,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/600,OBAMA ON THE CAMPAIGN TRAIL FOR BIDEN
10/22/2020 3:10,MSNBCW,8,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/600,"OBAMA BIASTS TRUMP FOR COVID-19 RESPONSE, TWEEI'S, & MORE\n22 HOURS UNTIL FINAL PRESIDENTIAL DEBATE"
10/22/2020 3:11,BBCNEWS,14,BBCNEWS_20201022_030000_BBC_News/start/660,Brexit talks. . Negotiations to resume on Thursday as 'deal' within reach
10/22/2020 3:11,MSNBCW,7,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/660,JASON JOHNSON ERFEEE'EATE UNIVERSITY
10/22/2020 3:12,MSNBCW,11,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/720,"OBAMA BLASTS TRUMP FOR COVID-19 RESPONSE, TWEEI'S, & MORE"
10/22/2020 3:13,BBCNEWS,10,BBCNEWS_20201022_030000_BBC_News/start/780,COVid-19 compared to influenza. CDC says coronavirus \ufb01ve (imes deadlier than 'he \ufb02u
10/22/2020 3:13,MSNBCW,5,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/780,TRUMP HOPES RALLIES WILL GET OUT VOTE & STOKE ENTHUSIASM
10/22/2020 3:14,BBCNEWS,7,BBCNEWS_20201022_030000_BBC_News/start/840,COVid-19 compared to in\ufb02uenza. Covid-19 patients risk non-respiratory complications
10/22/2020 3:15,BBCNEWS,11,BBCNEWS_20201022_030000_BBC_News/start/900,COVid-19 compared to in\ufb02uenza. CDC: Some patients suffer neurologic and renal complica\ufb01ons
10/22/2020 3:15,CNNW,12,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/900,"OBAMA STUMPS FOR BIDEN, DELIVERS BLISTERING. REBUKE OF TRUMP DURING FINAL STRETCH OF CAMPAIGN"
10/22/2020 3:16,BBCNEWS,9,BBCNEWS_20201022_030000_BBC_News/start/960,W goes on trial for crimes against humanity
10/22/2020 3:17,MSNBCW,6,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/1020,OBAMA STUMPS FOR BIDEN & TRUMP HOLDS ANOTHER PACKED RALLY
10/22/2020 3:18,BBCNEWS,7,BBCNEWS_20201022_030000_BBC_News/start/1080,"US election interference. FBI: Iran sent \""spoofed\"" emails designed to in\ufb01midate voters"
10/22/2020 3:18,MSNBCW,3,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/1080,FEDS WARN IRAN & RUSSIA TRYING TO MEDDLE IN ELECTION
10/22/2020 3:19,BBCNEWS,4,BBCNEWS_20201022_030000_BBC_News/start/1140,"Middle East Fellow, German Marshall Fund"
10/22/2020 3:19,CNNW,8,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/1140,"OBAMA CAMPAIGNS FOR BIDEN IN PHILADELPHIA,. SLAMS PRESIDENT TRUMP OVER LACK OF LEADERSHIP"
10/22/2020 3:20,BBCNEWS,3,BBCNEWS_20201022_030000_BBC_News/start/1200,"US election interference. FBI: Iran sent \""spoofed\"" emails designed to intimidate voters"
10/22/2020 3:21,CNNW,6,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/1260,OBAMA: NEXT 13 DAYS 'WILL MA'ITER FOR DECADES TO COME'
10/22/2020 3:25,BBCNEWS,6,BBCNEWS_20201022_030000_BBC_News/start/1500,Twitching for votes. Congresswoman Alexandria Ocasio-Curtel plays game Among Us
10/22/2020 3:25,MSNBCW,6,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/1500,FBI: IRAN & RUSSIA TRYING TO INTERFERE IN ELECTION
10/22/2020 3:26,MSNBCW,9,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/1560,DNI: IRAN & RUSSIA OBTAINED SOME VOTER REGISTRATION DATA
10/22/2020 3:27,CNNW,9,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/1620,FINAL PRESIDENTIAL DEBATE T7\u00b0EIT\u00b0RR\u00b0W
10/22/2020 3:27,FOXNEWSW,6,FOXNEWSW_20201022_030000_Fox_News_at_Night_With_Shannon_Bream/start/1620,THE HUNTER PROBLEM T. HOW BOTH CANDIDATES SHOULD HANDLE EMAIL STORY |N DEBATE. . [ .'h
10/22/2020 3:27,MSNBCW,12,MSNBCW_20201022_030000_The_11th_Hour_With_Brian_Williams/start/1620,FBI: IRAN BEHIND PROUD BOYS THREATS EMAILED TO DEM VOTERS
10/22/2020 3:28,CNNW,14,CNNW_20201022_030000_CNN_Tonight_with_Don_Lemon/start/1680,NEW CNN POLLS: BIDEN LEADS IN PENNSYLVANIA;. TIGHT RACE REMAINS IN FLORIDA
